117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
75,0.6,-120.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
75,0.6,-120.5
75.1,0.6,-120.5
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
75,0.6,-120.5
75.1,0.6,-120.5
72.6,0.6,-122.9
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
75,0.6,-120.5
75.1,0.6,-120.5
72.6,0.6,-122.9
72.6,0.6,-122.9
-180,90,0
117.3,0.6,-78.6
120.3,0.6,-75.6
120.9,0.6,-75.6
119.7,0.6,-76.8
119.4,0.6,-76.8
113.7,0.6,-82.5
112.5,0.6,-82.5
113.2,0.5,-81.7
114.5,0.5,-81.7
115.6,0.5,-80.7
115.1,0.5,-80.7
111.5,0.5,-84.3
112,0.5,-84.3
108.2,0.5,-88.1
108.9,0.5,-88.1
99.2,0.5,-97.8
98.8,0.5,-97.8
97.3,0.5,-99.3
97.1,0.5,-99.3
93.2,0.5,-103.2
93,0.5,-103.2
88.7,0.5,-107.5
88,0.5,-107.5
82.8,0.5,-112.7
82.8,0.5,-112.7
78.4,0.6,-117.1
78.4,0.6,-117.1
75,0.6,-120.4
75,0.6,-120.4
79.9,0.6,-115.5
80,0.6,-115.5
79.8,0.6,-115.6
79.8,0.6,-115.6
78.9,0.6,-116.6
79,0.6,-116.6
77,0.6,-118.5
76.9,0.6,-118.5
77.1,0.6,-118.3
77.1,0.6,-118.3
75.9,0.6,-119.6
75.9,0.6,-119.6
75,0.6,-120.5
